Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Belgium,BEL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.293,7.14,7.542,8.425,8.523,8.482,7.83,7.09,5.941,5.364,5.545
Belize,BLZ,GDP per capita (current US$),NY.GDP.PCAP.CD,5451.138972,5582.221706,5709.689188,5950.202999,6128.142885,6154.495935,6142.498732,6072.582676,6031.281396,6190.047923,5227.193638
Belize,BLZ,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.242519855,5.517869102,5.473519895,5.124740124,5.139500141,5.357110023,5.726039886,5.950719833,6.127799988,5.963779926,5.213019848
Belize,BLZ,"School enrollment, primary (% gross)",SE.PRM.ENRR,112.9464765,112.2759242,115.2225781,113.5240769,112.8288617,113.6025482,116.0840247,115.6299805,114.9052717,114.4583513,112.2514301
Belize,BLZ,"School enrollment, secondary (% gross)",SE.SEC.ENRR,75.62230373,76.1272789,78.80953972,80.66943037,80.35830337,81.29361995,87.73137263,86.3238932,86.28335614,87.45265967,86.18865962
Belize,BLZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,21.56573117,21.54640098,24.02716114,24.0045345,24.01546334,23.43506227,24.47601367,24.73169068,24.5883446,25.13873616,25.94216941
Belize,BLZ,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,90.91999817,..,..,..,..,..
Belize,BLZ,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,..,..,..,..,..,..,..,0.2,..,..
Belize,BLZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.416,8.43,8.379,8.349,8.244,7.578,7,6.596,7.896,9.053,10.784
Benin,BEN,GDP per capita (current US$),NY.GDP.PCAP.CD,973.2442549,1059.413589,1071.525837,1168.926993,1204.399187,1002.418869,1010.533896,1054.974081,1151.74097,1130.821353,1200.194266
Benin,BEN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.679970026,..,3.562020063,3.327510118,3.161789894,3.17298007,2.899100065,3.535589933,2.931619883,2.732047415,2.898984319
Benin,BEN,"School enrollment, primary (% gross)",SE.PRM.ENRR,112.7959595,114.7231293,118.541481,119.3830872,119.6753922,121.9908829,120.3011169,116.2915192,111.805069,106.7984009,104.0331726
Benin,BEN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,45.7294693,..,52.03784943,52.59526825,55.13330841,55.29459,..,..,..,43.98587036
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,12.60818958,11.80885983,12.86054039,14.77521992,14.69161987,12.4851799,11.95298958,11.33792973,11.57390976,10.39068031,10.38080025
Benin,BEN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,44.67485755,..,45.08000183,..,..,..,38.86999893,..,49,..
Benin,BEN,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,30.3,..,..,..,31.9,..,..,10.6,..,..
Benin,BEN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.04,2.647,2.406,2.099,1.872,1.82,1.784,1.659,1.41,1.214,1.502
Bermuda,BMU,GDP per capita (current US$),NY.GDP.PCAP.CD,104111.8242,99049.01699,100213.4934,101704.4075,100961.5766,104855.3668,108747.3561,112339.4256,113204.8221,115798.0408,106976.5462
Bermuda,BMU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.306689978,2.196569883,2.385971371,2.279503207,1.536880016,1.501639962,2.039058742,1.324959993,1.935954668,1.926798272,1.748347975
Bermuda,BMU,"School enrollment, primary (% gross)",SE.PRM.ENRR,106.1713715,103.8709717,101.2488022,99.56522369,100.5641403,102.6739273,..,..,..,..,..
Bermuda,BMU,"School enrollment, secondary (% gross)",SE.SEC.ENRR,89.59642792,88.05544281,86.2392807,85.06520081,85.48454285,86.80705261,..,..,..,..,..
Bermuda,BMU,"School enrollment, tertiary (% gross)",SE.TER.ENRR,36.54954147,37.82772064,36.91508102,35.19977188,33.33332825,30.61673927,..,21.80937004,22.34075928,..,..
Bermuda,BMU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,GDP per capita (current US$),NY.GDP.PCAP.CD,2435.579806,2787.979676,2751.212886,2679.952172,2849.499986,2954.040819,3152.309051,3435.288047,3400.204172,3576.879871,3191.66907
Bhutan,BTN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.823189974,4.316589832,..,5.165639877,5.461830139,6.928890228,6.40447998,6.617239952,6.478099823,4.509827838,5.469917783
Bhutan,BTN,"School enrollment, primary (% gross)",SE.PRM.ENRR,111.975853,113.5667725,113.0196075,106.8412476,104.7195816,103.0994956,101.3240204,99.74477179,99.30602543,97.98992691,103.8260095
Bhutan,BTN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,62.93544006,66.98612213,72.13021851,76.68079376,84.14041901,85.23130798,85.67661285,86.56004333,87.57228707,90.61855755,89.77114289
Bhutan,BTN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,6.577181432,7.705025265,7.608060247,10.36293922,..,..,..,14.83549895,14.93038081,15.94202916,16.86507403
Bhutan,BTN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,55.31999969,..,..,..,..,66.55999756,..,..,..
Bhutan,BTN,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,..,0.7,..,..,..,..,0.4,..,..,..
Bhutan,BTN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.32,3.23,2.05,2.87,2.63,2.45,2.705,3.016,3.35,2.72,5.03
Bolivia,BOL,GDP per capita (current US$),NY.GDP.PCAP.CD,1929.783731,2315.521219,2575.598571,2870.02377,3041.435032,2996.012898,3035.873477,3306.303012,3500.726422,3503.896011,3099.942191
Bolivia,BOL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.973790169,6.450560093,6.627999783,6.803219795,7.478129864,8.143429756,8.15060997,8.097240448,8.015870094,8.091039658,8.437109947
Bolivia,BOL,"School enrollment, primary (% gross)",SE.PRM.ENRR,104.3963702,100.9218491,98.31292531,96.89047363,95.46547008,95.09619399,95.53876593,96.44750438,97.12272219,97.67147416,98.23694861
Bolivia,BOL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,87.76018764,85.30040795,87.01085122,88.76505571,89.45648198,90.6139032,90.61528528,89.40002128,88.72189996,88.82350466,88.86723698
Bolivia,BOL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,92.23000336,94.45999908,..,..,92.45999908,..,..,..,..,93.84999847
Bolivia,BOL,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,2.9,3.8,3,2.5,2.7,3.3,2.8,1.8,1,1.4
Bolivia,BOL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.608,2.255,2.066,2.437,2.021,3.111,3.498,3.655,3.519,3.682,7.903
Bosnia and Herzegovina,BIH,GDP per capita (current US$),NY.GDP.PCAP.CD,4506.478285,4982.693758,4693.788991,5034.56616,5206.065583,4662.258837,4928.566525,5345.019855,6047.845843,6122.375345,6130.311332
Bosnia and Herzegovina,BIH,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,3.314739657,3.018112867,4.264510155,2.838684242,3.892970085,4.044499874,3.019540884
Bosnia and Herzegovina,BIH,"School enrollment, primary (% gross)",SE.PRM.ENRR,88.70707703,89.09854126,89.20941925,89.48696136,91.22444153,94.6954422,96.13863373,98.24359894,99.71658325,100.9297104,100.2639313
Bosnia and Herzegovina,BIH,"School enrollment, secondary (% gross)",SE.SEC.ENRR,85.51837158,87.72799683,90.78530884,92.29839325,90.2868576,85.71617889,83.16995239,83.66808319,85.64099121,85.54013062,85.55911255
Bosnia and Herzegovina,BIH,"School enrollment, tertiary (% gross)",SE.TER.ENRR,38.53345871,41.97695923,44.70154953,51.36008835,54.16558075,55.53366089,56.95460892,54.52867889,49.79875183,46.66778946,43.80392075
Bosnia and Herzegovina,BIH,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,96.98999786,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,0.1,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,27.312,27.582,28.01,27.49,27.517,27.695,25.408,20.527,18.4,15.692,15.868
Botswana,BWA,GDP per capita (current US$),NY.GDP.PCAP.CD,6215.732161,7287.382953,6595.53845,6666.912196,7122.364234,6141.203947,6749.059943,7104.964011,7407.959401,7172.089565,6323.297498
Botswana,BWA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,10.82655374,8.109872974,8.017206406,7.88874189,8.394579416,8.735892964,7.809244439,7.905386053,8.398996603,8.05833661
Botswana,BWA,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,107.4119799,105.3155611,101.6166073,101.6233521,..,..,..,..,..
Botswana,BWA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,19.53989029,17.51345062,21.66636086,26.33709908,24.83556485,26.86929255,22.66058553,21.47628852,..,21.49654802,22.40178705
Botswana,BWA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,..,..,..,..,6.5,..,..,..,..,..
Botswana,BWA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,17.86,18.054,17.952,18.203,18.514,18.93,19.329,19.664,19.681,20.094,21.017
Brazil,BRA,GDP per capita (current US$),NY.GDP.PCAP.CD,11403.28213,13396.62436,12521.72135,12458.89121,12274.99397,8936.196617,8836.286527,10080.50928,9300.661649,9029.833267,7074.193783
Brazil,BRA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.648799896,5.737410069,5.855100155,5.838850021,5.948480129,6.24105978,6.314040184,6.32047987,6.088510036,5.963469982,5.771500111
Brazil,BRA,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,104.7822266,109.945137,110.3164673,109.1521912,108.757843,109.8085098,108.623291,107.4074783,105.4981995
Brazil,BRA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,94.32097626,103.9176865,102.6355286,100.920517,102.5695038,103.0159607,105.0070724,103.9532776,104.1259995
Brazil,BRA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,43.23086166,44.33937073,47.1568718,48.43404007,48.33333969,50.02674866,51.19168854,52.62406158,54.57281113
Brazil,BRA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,90.37999725,91.41000366,91.33999634,91.48000336,91.73000336,92.05000305,92.80999756,93.08000183,93.23000336,93.9019248,94.75764906
Brazil,BRA,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,2.9,2.3,1.9,1.6,1.9,2.4,2.7,2.7,2.8,1
Brazil,BRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.422,7.578,7.251,7.071,6.755,8.538,11.58,12.792,12.329,11.936,13.697
British Virgin Islands,VGB,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.487010002,..,3.555607288,4.458112107,4.009198041,4.704500198,3.254677119,2.457089901,2.425559998,2.500969887,2.705389977
British Virgin Islands,VGB,"School enrollment, primary (% gross)",SE.PRM.ENRR,111.4554318,108.7318087,104.8723898,101.7828717,97.7333731,96.38346728,91.99332777,100.1501953,78.58918583,85.24488531,86.85220729
British Virgin Islands,VGB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,105.8976974,98.26264691,97.99498747,96.7221135,96.87957094,99.21683798,98.64209505,88.77952756,65.91774562,71.86340015,73.95017794
British Virgin Islands,VGB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,40.34146341,39.17332081,..,17.75510204,24.25323228,30.47576302
British Virgin Islands,VGB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,34937.55552,46382.82745,46968.59711,44003.06443,41026.50839,30625.12873,26663.29732,28024.38246,30988.11905,30426.57303,26834.35925
Brunei Darussalam,BRN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,1.843840003,3.322139978,2.889640093,..,3.353219986,..,4.42539978,..,..,..,..
Brunei Darussalam,BRN,"School enrollment, primary (% gross)",SE.PRM.ENRR,108.7058071,104.8308946,103.3105381,103.8951422,103.8477096,104.1857946,105.7263774,104.5670539,104.1799963,103.0330086,102.709634
Brunei Darussalam,BRN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,101.0116882,102.1111221,105.2297592,102.3926926,96.28486633,92.81616974,90.09861755,88.68147278,89.18180847,88.29103088,86.68578103
Brunei Darussalam,BRN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,15.33315636,17.42709128,22.07334834,23.46492398,30.07991028,28.66412926,28.66440964,31.24339102,27.92859895,27.77150193,29.19611931
Brunei Darussalam,BRN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,96.08999634,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.455,6.442,6.482,6.655,6.862,7.726,8.574,9.316,8.7,6.6,7.409
Bulgaria,BGR,GDP per capita (current US$),NY.GDP.PCAP.CD,6853.948055,7849.580613,7431.957895,7795.980921,8069.600057,7268.654455,7822.499233,8696.689304,9872.385078,10372.80443,10769.94757
Bulgaria,BGR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.857460022,3.546900034,3.476500034,4.057660103,..,..,..,4.077559948,4.052020073,4.214290142,4.482970238
Bulgaria,BGR,"School enrollment, primary (% gross)",SE.PRM.ENRR,101.4006195,101.1202698,100.3630829,98.79118347,99.2496109,99.12722015,98.0771637,97.59429932,96.79232025,96.43988037,96.54376221
Bulgaria,BGR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,94.18192291,96.43612671,95.39035034,100.7858124,104.9421997,103.8893433,103.0039215,103.4610214,104.0439224,102.6569366,101.3549423
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,58.35485077,59.82468033,62.16165161,68.20133972,72.98155975,78.29995728,80.63996124,81.22458649,83.13488007,84.75031281,85.53311157
Bulgaria,BGR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,98.34999847,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,1,1.4,1.2,1.1,0.9,2,1.1,0.7,0.5,0.5,0.2
Bulgaria,BGR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.279,11.26,12.27,12.941,11.424,9.143,7.575,6.164,5.211,4.23,5.125
Burkina Faso,BFA,GDP per capita (current US$),NY.GDP.PCAP.CD,624.9572522,725.0247677,731.4701389,759.7620652,764.8616751,630.1247508,663.7423648,709.0915359,777.4656185,764.8530778,825.2370388
Burkina Faso,BFA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.502229929,3.985150099,3.603159904,4.083439827,4.053299904,3.67008996,..,5.628469944,5.488609791,5.456156325,5.21148277
Burkina Faso,BFA,"School enrollment, primary (% gross)",SE.PRM.ENRR,76.40552995,79.73221513,81.98174252,83.28908929,84.55387163,85.14848277,87.40652559,89.5118329,91.50197713,89.7861564,87.69884734
Burkina Faso,BFA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,21.17802019,23.17643719,25.2399681,27.60088807,29.56687444,32.89313436,34.93362808,37.16275108,39.62784675,40.07704603,39.25400848
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,3.349445796,3.91906921,4.337926857,4.573383421,4.895399177,4.903568663,5.405414659,5.834188041,6.318261103,6.905325949,7.642770622
Burkina Faso,BFA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,34.59999847,..,..,..,39.34999847,29.65999985,..
Burkina Faso,BFA,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,..,..,..,18.6,..,..,..,15.5,..,..
Burkina Faso,BFA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.723,3.827,3.856,4.055,4.251,4.461,4.587,4.656,4.695,4.71,5.04
Burundi,BDI,GDP per capita (current US$),NY.GDP.PCAP.CD,216.7277053,230.0705774,231.6884964,234.8430454,250.5404811,280.9668313,235.2862054,236.6944726,224.8993924,210.2364945,210.0081399
Burundi,BDI,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.775249958,6.319250107,6.167779922,5.995399952,6.784520149,6.371339798,4.691999912,4.762020111,5.078649998,5.346684454,5.321585068
Burundi,BDI,"School enrollment, primary (% gross)",SE.PRM.ENRR,135.1597348,135.9922222,131.3571421,126.1102403,121.4241096,116.2281281,112.4821242,107.5541801,104.2564453,101.5061225,101.6610873
Burundi,BDI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,23.76470947,26.79438019,29.57328987,34.21245073,40.26412587,43.93519298,47.47153428,48.22434873,46.33039417,41.83524175,44.91517174
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,3.05528938,..,2.920527328,3.703416428,4.46892058,5.258565379,3.979089164,4.305280058,4.552819229,..,..
Burundi,BDI,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,61.29000092,..,65.69000244,68.37999725,..,..,71.40781661
Burundi,BDI,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,..,..,34.4,..,..,..,..,..,..,32.4
Burundi,BDI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.616,1.602,1.593,1.584,1.572,1.442,1.347,1.247,1.146,1.043,1.03
Cabo Verde,CPV,GDP per capita (current US$),NY.GDP.PCAP.CD,3579.460061,4002.013869,3736.81517,3960.975968,3985.607065,3415.062667,3608.966052,3893.095714,4294.9651,4380.781173,3539.226612
Cabo Verde,CPV,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.076580048,4.597849846,5.397695758,4.561570168,4.521349907,4.806220055,4.754759789,4.592780113,4.787922702,4.165299892,7.094007024
Cabo Verde,CPV,"School enrollment, primary (% gross)",SE.PRM.ENRR,107.5555287,107.4783068,108.3881369,108.0207405,107.5360334,105.8504449,104.4338549,104.1540222,105.8456091,105.208666,103.4282825
Cabo Verde,CPV,"School enrollment, secondary (% gross)",SE.SEC.ENRR,83.54713301,86.70001533,89.96340826,94.75260925,93.60746648,96.60122863,98.25284581,99.46278226,94.89720154,95.29022856,98.30930237
Cabo Verde,CPV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,17.23967982,19.81746847,19.89512907,22.24681228,23.27039655,22.52402767,23.69349752,24.55946485,24.29059544,..,..
Cabo Verde,CPV,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,85.33000183,..,..,86.79000092,..,..,..,..,..
Cabo Verde,CPV,Poverty gap at $3.00 a day (2021 PPP) (%),SI.POV.GAPS,..,..,..,..,..,3.9,..,..,..,..,..
Cabo Verde,CPV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.67,10.948,11.142,11.392,11.674,11.907,12.077,12.24,12.17,12.128,14.69
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,952.2746163,1088.981528,1192.80263,1305.660097,1431.563965,1547.320104,1675.195557,1826.353917,2036.673776,2225.877055,2081.739142
Cambodia,KHM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,1.248729944,1.208879948,1.230620027,1.576480031,1.44690001,..,..,..,1.603369951,2.133453879,2.24764625
Cambodia,KHM,"School enrollment, primary (% gross)",SE.PRM.ENRR,123.3578033,118.7624406,115.418437,115.8081365,108.9422196,103.7596727,101.7342668,100.6950351,99.67391084,100.4808195,107.021019
